contractSymbol,optionType,expiration,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL221223C00140000,call,2022-12-23,2022-12-09 20:58:56,140.0,5.35,5.15,5.3,-0.05000019,-0.9259295,806.0,1022,0.38892212646484375,True,REGULAR,USD
AAPL221223C00141000,call,2022-12-23,2022-12-09 20:59:18,141.0,4.6,4.55,4.7,-0.4000001,-8.000002,174.0,644,0.38403936279296874,True,REGULAR,USD
AAPL221223C00142000,call,2022-12-23,2022-12-09 20:59:48,142.0,4.05,4.05,4.1,-0.48999977,-10.792947,1250.0,1467,0.37573866455078125,True,REGULAR,USD
AAPL221223C00143000,call,2022-12-23,2022-12-09 20:59:44,143.0,3.55,3.5,3.55,-0.4000001,-10.126585,1744.0,2859,0.36853658813476564,False,REGULAR,USD
AAPL221223C00144000,call,2022-12-23,2022-12-09 20:58:46,144.0,3.04,3.0,3.1,-0.36000013,-10.588239,1201.0,1171,0.36694968994140625,False,REGULAR,USD
AAPL221223C00145000,call,2022-12-23,2022-12-09 20:59:11,145.0,2.58,2.58,2.61,-0.4000001,-13.422821,1935.0,2423,0.35767243896484374,False,REGULAR,USD
AAPL221223C00146000,call,2022-12-23,2022-12-09 20:57:20,146.0,2.21,2.18,2.21,-0.3499999,-13.671872,595.0,702,0.3529117443847656,False,REGULAR,USD
AAPL221223C00147000,call,2022-12-23,2022-12-09 20:55:39,147.0,1.82,1.82,1.85,-0.32000005,-14.953272,2882.0,1151,0.3481510498046875,False,REGULAR,USD
AAPL221223C00148000,call,2022-12-23,2022-12-09 20:59:01,148.0,1.53,1.5,1.53,-0.27999997,-15.469612,971.0,2568,0.34326828613281246,False,REGULAR,USD
AAPL221223C00149000,call,2022-12-23,2022-12-09 20:56:16,149.0,1.28,1.23,1.25,-0.13999999,-9.859155,812.0,3613,0.3386296606445312,False,REGULAR,USD
AAPL221223C00150000,call,2022-12-23,2022-12-09 20:59:59,150.0,1.02,0.99,1.02,-0.23000002,-18.400002,7476.0,4621,0.3354558642578125,False,REGULAR,USD
AAPL221223C00152500,call,2022-12-23,2022-12-09 20:59:48,152.5,0.58,0.57,0.58,-0.17000002,-22.666668,1526.0,2693,0.327155166015625,False,REGULAR,USD
AAPL221223C00155000,call,2022-12-23,2022-12-09 20:59:34,155.0,0.33,0.32,0.33,-0.089999974,-21.428566,1731.0,4701,0.32569033691406246,False,REGULAR,USD
AAPL221223C00157500,call,2022-12-23,2022-12-09 20:59:29,157.5,0.19,0.18,0.19,-0.040000007,-17.391306,847.0,3228,0.32813171874999997,False,REGULAR,USD
AAPL221223C00160000,call,2022-12-23,2022-12-09 20:59:29,160.0,0.11,0.11,0.12,-0.030000001,-21.428572,4707.0,8990,0.33789724609375,False,REGULAR,USD
AAPL221223C00162500,call,2022-12-23,2022-12-09 20:59:23,162.5,0.08,0.07,0.08,0.0,0.0,319.0,3082,0.34961587890624996,False,REGULAR,USD
AAPL221223C00165000,call,2022-12-23,2022-12-09 20:57:37,165.0,0.05,0.05,0.06,-0.009999998,-16.666664,361.0,4535,0.367193828125,False,REGULAR,USD
AAPL221223C00167500,call,2022-12-23,2022-12-09 20:59:14,167.5,0.03,0.03,0.05,-0.01,-25.0,46.0,901,0.38867798828125,False,REGULAR,USD
AAPL221223C00170000,call,2022-12-23,2022-12-09 20:51:33,170.0,0.03,0.03,0.04,0.01,50.0,575.0,2808,0.4062559375,False,REGULAR,USD
AAPL221223C00172500,call,2022-12-23,2022-12-09 20:05:06,172.5,0.03,0.02,0.04,0.0,0.0,2.0,751,0.43555251953125,False,REGULAR,USD
AAPL221223C00175000,call,2022-12-23,2022-12-09 18:05:06,175.0,0.02,0.02,0.03,-0.01,-33.333336,12.0,995,0.44727115234375,False,REGULAR,USD
AAPL221223C00177500,call,2022-12-23,2022-12-09 19:27:06,177.5,0.02,0.02,0.03,0.0,0.0,39.0,636,0.4726615234375,False,REGULAR,USD
AAPL221223C00180000,call,2022-12-23,2022-12-09 18:01:10,180.0,0.03,0.02,0.03,0.01,50.0,46.0,818,0.500005,False,REGULAR,USD
AAPL221223C00185000,call,2022-12-23,2022-12-09 15:20:38,185.0,0.02,0.01,0.02,0.01,100.0,200.0,2350,0.507817421875,False,REGULAR,USD
AAPL221223C00190000,call,2022-12-23,2022-12-09 18:04:23,190.0,0.02,0.01,0.02,0.01,100.0,302.0,767,0.5546919531250001,False,REGULAR,USD
AAPL221223C00195000,call,2022-12-23,2022-12-09 19:36:54,195.0,0.01,0.01,0.02,0.0,0.0,14.0,141,0.6015664843750002,False,REGULAR,USD
AAPL221223C00200000,call,2022-12-23,2022-12-09 19:32:14,200.0,0.01,0.01,0.02,0.0,0.0,248.0,4067,0.64062859375,False,REGULAR,USD
AAPL221223C00205000,call,2022-12-23,2022-12-09 18:00:22,205.0,0.01,0.0,0.01,0.0,0.0,260.0,2897,0.6250037500000001,False,REGULAR,USD
AAPL221223C00210000,call,2022-12-23,2022-11-22 19:54:52,210.0,0.02,0.0,0.01,0.0,0.0,1.0,2,0.6562534375000001,False,REGULAR,USD
AAPL221223C00215000,call,2022-12-23,2022-11-23 18:02:25,215.0,0.01,0.0,0.01,0.0,0.0,,15,0.6875031250000001,False,REGULAR,USD
AAPL221223C00220000,call,2022-12-23,2022-11-22 15:23:04,220.0,0.01,0.0,0.01,0.0,0.0,,64,0.7187528125,False,REGULAR,USD
AAPL221223C00225000,call,2022-12-23,2022-11-09 17:26:21,225.0,0.02,0.0,0.01,0.0,0.0,,1,0.7656273437500001,False,REGULAR,USD
AAPL221223C00235000,call,2022-12-23,2022-11-10 20:10:28,235.0,0.02,0.0,0.01,0.0,0.0,,2,0.8281267187499999,False,REGULAR,USD
AAPL221223C00240000,call,2022-12-23,2022-11-10 20:16:35,240.0,0.02,0.0,0.01,0.0,0.0,,5,0.85937640625,False,REGULAR,USD
AAPL221223C00245000,call,2022-12-23,2022-11-22 17:18:06,245.0,0.01,0.0,0.01,0.0,0.0,,1,0.8906260937499999,False,REGULAR,USD
AAPL221223C00250000,call,2022-12-23,2022-11-29 18:43:26,250.0,0.01,0.0,0.01,0.0,0.0,1.0,3,0.9062509375,False,REGULAR,USD
AAPL221223C00050000,put,2022-12-23,2022-11-16 15:22:44,50.0,97.95,91.9,92.65,0.0,0.0,2.0,1,2.3515666210937494,True,REGULAR,USD
AAPL221223C00055000,put,2022-12-23,2022-11-07 16:37:08,55.0,82.85,85.4,86.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
AAPL221223C00075000,put,2022-12-23,2022-11-18 14:52:52,75.0,76.75,66.95,67.65,0.0,0.0,2.0,1,1.5312523437499999,True,REGULAR,USD
AAPL221223C00090000,put,2022-12-23,2022-11-30 18:51:06,90.0,53.65,52.0,52.7,0.0,0.0,2.0,12,1.185550947265625,True,REGULAR,USD
AAPL221223C00100000,put,2022-12-23,2022-12-09 20:24:55,100.0,44.06,42.0,42.75,-4.59,-9.434738,1.0,25,0.9609378906249999,True,REGULAR,USD
AAPL221223C00105000,put,2022-12-23,2022-12-08 18:59:14,105.0,37.65,37.1,37.65,0.0,0.0,1.0,2,0.8447281152343749,True,REGULAR,USD
AAPL221223C00110000,put,2022-12-23,2022-12-08 14:31:21,110.0,32.15,32.05,32.75,0.0,0.0,1.0,38,0.747072841796875,True,REGULAR,USD
AAPL221223C00115000,put,2022-12-23,2022-12-01 17:34:44,115.0,33.2,27.1,27.8,0.0,0.0,2.0,57,0.6601596484375001,True,REGULAR,USD
AAPL221223C00120000,put,2022-12-23,2022-12-09 20:37:08,120.0,23.65,22.3,22.75,1.0,4.415011,5.0,48,0.5766643896484375,True,REGULAR,USD
AAPL221223C00124000,put,2022-12-23,2022-11-28 14:43:44,124.0,23.35,18.4,18.75,0.0,0.0,,1,0.5004932763671875,True,REGULAR,USD
AAPL221223C00125000,put,2022-12-23,2022-12-08 17:12:25,125.0,18.16,17.3,17.9,0.0,0.0,1.0,32,0.5551802294921876,True,REGULAR,USD
AAPL221223C00126000,put,2022-12-23,2022-12-09 15:07:53,126.0,16.7,16.35,16.95,-11.599998,-40.989395,10.0,4,0.5400436621093752,True,REGULAR,USD
AAPL221223C00127000,put,2022-12-23,2022-12-02 14:47:26,127.0,15.75,15.5,16.0,-4.25,-21.25,3.0,12,0.5239305419921875,True,REGULAR,USD
AAPL221223C00128000,put,2022-12-23,2022-12-09 20:37:01,128.0,15.95,14.6,15.05,-5.7699995,-26.565376,19.0,259,0.506840869140625,True,REGULAR,USD
AAPL221223C00129000,put,2022-12-23,2022-12-09 16:48:23,129.0,16.05,13.7,14.1,1.249999,8.445939,24.0,13,0.4887746435546876,True,REGULAR,USD
AAPL221223C00130000,put,2022-12-23,2022-12-09 20:43:23,130.0,13.72,12.85,13.15,-0.52999973,-3.7192962,24.0,68,0.47022014160156256,True,REGULAR,USD
AAPL221223C00131000,put,2022-12-23,2022-12-09 17:31:08,131.0,14.6,11.85,12.25,-1.5799999,-9.7651415,3.0,87,0.45825737060546884,True,REGULAR,USD
AAPL221223C00132000,put,2022-12-23,2022-12-09 17:54:27,132.0,13.28,11.1,11.3,1.5299997,13.021274,52.0,238,0.437505625,True,REGULAR,USD
AAPL221223C00133000,put,2022-12-23,2022-12-09 17:11:10,133.0,13.25,10.25,10.5,4.1499996,45.60439,22.0,24,0.43628493408203123,True,REGULAR,USD
AAPL221223C00134000,put,2022-12-23,2022-12-09 16:52:27,134.0,12.0,9.45,9.65,2.0500002,20.603018,19.0,122,0.42578699218750005,True,REGULAR,USD
AAPL221223C00135000,put,2022-12-23,2022-12-09 20:58:56,135.0,8.75,8.65,8.85,-0.39999962,-4.371581,58.0,406,0.41870698486328123,True,REGULAR,USD
AAPL221223C00136000,put,2022-12-23,2022-12-09 17:43:21,136.0,10.18,7.7,8.05,2.7300005,36.644302,71.0,125,0.40918559570312496,True,REGULAR,USD
AAPL221223C00137000,put,2022-12-23,2022-12-09 20:51:22,137.0,7.4,7.0,7.35,-0.3499999,-4.5161276,14.0,269,0.4078428356933594,True,REGULAR,USD
AAPL221223C00138000,put,2022-12-23,2022-12-09 20:57:03,138.0,6.6,6.45,6.65,-0.20000029,-2.9411805,15.0,192,0.4030821411132813,True,REGULAR,USD
AAPL221223C00139000,put,2022-12-23,2022-12-09 20:03:50,139.0,7.07,5.7,5.95,1.2200003,20.854706,17.0,184,0.39514765014648445,True,REGULAR,USD
AAPL221223C00140000,put,2022-12-23,2022-12-09 20:58:56,140.0,5.35,5.15,5.3,-0.05000019,-0.9259295,806.0,1022,0.38892212646484375,True,REGULAR,USD
AAPL221223C00141000,put,2022-12-23,2022-12-09 20:59:18,141.0,4.6,4.55,4.7,-0.4000001,-8.000002,174.0,644,0.38403936279296874,True,REGULAR,USD
AAPL221223C00142000,put,2022-12-23,2022-12-09 20:59:48,142.0,4.05,4.05,4.1,-0.48999977,-10.792947,1250.0,1467,0.37573866455078125,True,REGULAR,USD
AAPL221223C00143000,put,2022-12-23,2022-12-09 20:59:44,143.0,3.55,3.5,3.55,-0.4000001,-10.126585,1744.0,2859,0.36853658813476564,False,REGULAR,USD
AAPL221223C00144000,put,2022-12-23,2022-12-09 20:58:46,144.0,3.04,3.0,3.1,-0.36000013,-10.588239,1201.0,1171,0.36694968994140625,False,REGULAR,USD
AAPL221223C00145000,put,2022-12-23,2022-12-09 20:59:11,145.0,2.58,2.58,2.61,-0.4000001,-13.422821,1935.0,2423,0.35767243896484374,False,REGULAR,USD
AAPL221223C00146000,put,2022-12-23,2022-12-09 20:57:20,146.0,2.21,2.18,2.21,-0.3499999,-13.671872,595.0,702,0.3529117443847656,False,REGULAR,USD
AAPL221223C00147000,put,2022-12-23,2022-12-09 20:55:39,147.0,1.82,1.82,1.85,-0.32000005,-14.953272,2882.0,1151,0.3481510498046875,False,REGULAR,USD
AAPL221223C00148000,put,2022-12-23,2022-12-09 20:59:01,148.0,1.53,1.5,1.53,-0.27999997,-15.469612,971.0,2568,0.34326828613281246,False,REGULAR,USD
AAPL221223C00149000,put,2022-12-23,2022-12-09 20:56:16,149.0,1.28,1.23,1.25,-0.13999999,-9.859155,812.0,3613,0.3386296606445312,False,REGULAR,USD
AAPL221223C00150000,put,2022-12-23,2022-12-09 20:59:59,150.0,1.02,0.99,1.02,-0.23000002,-18.400002,7476.0,4621,0.3354558642578125,False,REGULAR,USD
AAPL221223C00152500,put,2022-12-23,2022-12-09 20:59:48,152.5,0.58,0.57,0.58,-0.17000002,-22.666668,1526.0,2693,0.327155166015625,False,REGULAR,USD
AAPL221223C00155000,put,2022-12-23,2022-12-09 20:59:34,155.0,0.33,0.32,0.33,-0.089999974,-21.428566,1731.0,4701,0.32569033691406246,False,REGULAR,USD
AAPL221223C00157500,put,2022-12-23,2022-12-09 20:59:29,157.5,0.19,0.18,0.19,-0.040000007,-17.391306,847.0,3228,0.32813171874999997,False,REGULAR,USD
AAPL221223C00160000,put,2022-12-23,2022-12-09 20:59:29,160.0,0.11,0.11,0.12,-0.030000001,-21.428572,4707.0,8990,0.33789724609375,False,REGULAR,USD
AAPL221223C00162500,put,2022-12-23,2022-12-09 20:59:23,162.5,0.08,0.07,0.08,0.0,0.0,319.0,3082,0.34961587890624996,False,REGULAR,USD
AAPL221223C00165000,put,2022-12-23,2022-12-09 20:57:37,165.0,0.05,0.05,0.06,-0.009999998,-16.666664,361.0,4535,0.367193828125,False,REGULAR,USD
AAPL221223C00167500,put,2022-12-23,2022-12-09 20:59:14,167.5,0.03,0.03,0.05,-0.01,-25.0,46.0,901,0.38867798828125,False,REGULAR,USD
AAPL221223C00170000,put,2022-12-23,2022-12-09 20:51:33,170.0,0.03,0.03,0.04,0.01,50.0,575.0,2808,0.4062559375,False,REGULAR,USD
AAPL221223C00172500,put,2022-12-23,2022-12-09 20:05:06,172.5,0.03,0.02,0.04,0.0,0.0,2.0,751,0.43555251953125,False,REGULAR,USD
AAPL221223C00175000,put,2022-12-23,2022-12-09 18:05:06,175.0,0.02,0.02,0.03,-0.01,-33.333336,12.0,995,0.44727115234375,False,REGULAR,USD
AAPL221223C00177500,put,2022-12-23,2022-12-09 19:27:06,177.5,0.02,0.02,0.03,0.0,0.0,39.0,636,0.4726615234375,False,REGULAR,USD
AAPL221223C00180000,put,2022-12-23,2022-12-09 18:01:10,180.0,0.03,0.02,0.03,0.01,50.0,46.0,818,0.500005,False,REGULAR,USD
AAPL221223C00185000,put,2022-12-23,2022-12-09 15:20:38,185.0,0.02,0.01,0.02,0.01,100.0,200.0,2350,0.507817421875,False,REGULAR,USD
AAPL221223C00190000,put,2022-12-23,2022-12-09 18:04:23,190.0,0.02,0.01,0.02,0.01,100.0,302.0,767,0.5546919531250001,False,REGULAR,USD
AAPL221223C00195000,put,2022-12-23,2022-12-09 19:36:54,195.0,0.01,0.01,0.02,0.0,0.0,14.0,141,0.6015664843750002,False,REGULAR,USD
AAPL221223C00200000,put,2022-12-23,2022-12-09 19:32:14,200.0,0.01,0.01,0.02,0.0,0.0,248.0,4067,0.64062859375,False,REGULAR,USD
AAPL221223C00205000,put,2022-12-23,2022-12-09 18:00:22,205.0,0.01,0.0,0.01,0.0,0.0,260.0,2897,0.6250037500000001,False,REGULAR,USD
AAPL221223C00210000,put,2022-12-23,2022-11-22 19:54:52,210.0,0.02,0.0,0.01,0.0,0.0,1.0,2,0.6562534375000001,False,REGULAR,USD
AAPL221223C00215000,put,2022-12-23,2022-11-23 18:02:25,215.0,0.01,0.0,0.01,0.0,0.0,,15,0.6875031250000001,False,REGULAR,USD
AAPL221223C00220000,put,2022-12-23,2022-11-22 15:23:04,220.0,0.01,0.0,0.01,0.0,0.0,,64,0.7187528125,False,REGULAR,USD
AAPL221223C00225000,put,2022-12-23,2022-11-09 17:26:21,225.0,0.02,0.0,0.01,0.0,0.0,,1,0.7656273437500001,False,REGULAR,USD
AAPL221223C00235000,put,2022-12-23,2022-11-10 20:10:28,235.0,0.02,0.0,0.01,0.0,0.0,,2,0.8281267187499999,False,REGULAR,USD
AAPL221223C00240000,put,2022-12-23,2022-11-10 20:16:35,240.0,0.02,0.0,0.01,0.0,0.0,,5,0.85937640625,False,REGULAR,USD
AAPL221223C00245000,put,2022-12-23,2022-11-22 17:18:06,245.0,0.01,0.0,0.01,0.0,0.0,,1,0.8906260937499999,False,REGULAR,USD
AAPL221223C00250000,put,2022-12-23,2022-11-29 18:43:26,250.0,0.01,0.0,0.01,0.0,0.0,1.0,3,0.9062509375,False,REGULAR,USD
AAPL221230C00050000,call,2022-12-30,2022-12-01 20:47:12,50.0,98.8,92.0,92.6,0.0,0.0,2.0,2,1.9453127734375002,True,REGULAR,USD
AAPL221230C00055000,call,2022-12-30,2022-12-02 14:50:05,55.0,91.02,87.05,87.6,0.0,0.0,2.0,0,1.81640716796875,True,REGULAR,USD
AAPL221230C00060000,call,2022-12-30,2022-12-08 14:55:23,60.0,82.08,82.05,82.6,0.0,0.0,1.0,1,1.6621110644531252,True,REGULAR,USD
AAPL221230C00065000,call,2022-12-30,2022-11-23 14:52:24,65.0,86.7,77.05,77.65,0.0,0.0,2.0,0,1.5488303808593749,True,REGULAR,USD
AAPL221230C00070000,call,2022-12-30,2022-11-23 15:38:23,70.0,82.0,72.1,72.6,0.0,0.0,2.0,2,1.4140654296875002,True,REGULAR,USD
AAPL221230C00075000,call,2022-12-30,2022-11-14 18:24:45,75.0,75.0,67.1,67.65,0.0,0.0,3.0,3,1.3125034374999998,True,REGULAR,USD
AAPL221230C00090000,call,2022-12-30,2022-12-06 17:24:44,90.0,54.52,52.15,52.7,0.0,0.0,1.0,3,1.0068409033203123,True,REGULAR,USD
AAPL221230C00105000,call,2022-12-30,2022-12-09 14:50:23,105.0,36.9,37.25,37.8,-1.3499985,-3.5294077,1.0,12,0.7490259472656251,True,REGULAR,USD
AAPL221230C00110000,call,2022-12-30,2022-12-07 20:55:07,110.0,31.45,32.3,32.8,0.0,0.0,10.0,12,0.6601596484375001,True,REGULAR,USD
AAPL221230C00115000,call,2022-12-30,2022-11-30 19:57:00,115.0,27.65,27.35,27.9,-3.8000011,-12.082674,1.0,2,0.586918193359375,True,REGULAR,USD
AAPL221230C00120000,call,2022-12-30,2022-12-09 20:23:29,120.0,24.35,22.45,22.8,3.25,15.402843,2.0,72,0.5300339965820313,True,REGULAR,USD
AAPL221230C00123000,call,2022-12-30,2022-12-08 20:14:00,123.0,20.3,19.6,19.95,0.0,0.0,2.0,17,0.4975636181640626,True,REGULAR,USD
AAPL221230C00124000,call,2022-12-30,2022-12-02 17:06:01,124.0,23.2,18.65,19.1,0.0,0.0,9.0,14,0.5014698291015626,True,REGULAR,USD
AAPL221230C00125000,call,2022-12-30,2022-12-06 19:20:54,125.0,18.75,17.75,18.15,0.0,0.0,1.0,22,0.48779809082031256,True,REGULAR,USD
AAPL221230C00126000,call,2022-12-30,2022-12-07 20:53:13,126.0,15.9,16.8,17.15,0.0,0.0,2.0,13,0.4660697924804688,True,REGULAR,USD
AAPL221230C00127000,call,2022-12-30,2022-12-07 15:59:40,127.0,16.05,15.9,16.25,0.0,0.0,2.0,30,0.4585015087890626,True,REGULAR,USD
AAPL221230C00128000,call,2022-12-30,2022-12-06 20:47:57,128.0,15.85,15.1,15.3,0.0,0.0,10.0,56,0.44312080322265623,True,REGULAR,USD
AAPL221230C00129000,call,2022-12-30,2022-12-09 20:55:09,129.0,14.64,14.2,14.4,-3.659999,-19.999994,1.0,15,0.43335527587890627,True,REGULAR,USD
AAPL221230C00130000,call,2022-12-30,2022-12-09 20:43:15,130.0,14.15,13.25,13.55,0.8499994,6.390973,111.0,109,0.42847251220703125,True,REGULAR,USD
AAPL221230C00131000,call,2022-12-30,2022-12-07 14:57:49,131.0,11.9,12.35,12.65,0.0,0.0,3.0,80,0.4162656030273437,True,REGULAR,USD
AAPL221230C00132000,call,2022-12-30,2022-12-09 16:17:43,132.0,13.3,11.55,11.85,1.6500006,14.163096,51.0,13,0.4133359448242187,True,REGULAR,USD
AAPL221230C00133000,call,2022-12-30,2022-12-07 20:41:20,133.0,10.52,10.8,11.0,0.62000084,6.2626348,50.0,113,0.4035704174804688,True,REGULAR,USD
AAPL221230C00134000,call,2022-12-30,2022-12-09 14:51:32,134.0,9.9,9.9,10.2,-0.5500002,-5.2631598,4.0,119,0.39722282470703124,True,REGULAR,USD
AAPL221230C00135000,call,2022-12-30,2022-12-09 20:40:35,135.0,10.03,9.15,9.45,1.0299997,11.444441,49.0,154,0.39331661376953125,True,REGULAR,USD
AAPL221230C00136000,call,2022-12-30,2022-12-09 17:52:50,136.0,10.44,8.5,8.7,1.04,11.063829,4.0,104,0.38757936645507807,True,REGULAR,USD
AAPL221230C00137000,call,2022-12-30,2022-12-09 19:58:36,137.0,9.13,7.75,8.0,1.6800003,22.55034,7.0,129,0.3839172937011719,True,REGULAR,USD
AAPL221230C00138000,call,2022-12-30,2022-12-09 20:45:14,138.0,7.56,6.95,7.25,0.48999977,6.9306893,9.0,83,0.37402969726562496,True,REGULAR,USD
AAPL221230C00139000,call,2022-12-30,2022-12-09 20:17:10,139.0,7.65,6.35,6.6,0.8499999,12.499998,6.0,82,0.370123486328125,True,REGULAR,USD
AAPL221230C00140000,call,2022-12-30,2022-12-09 19:56:55,140.0,6.97,5.75,5.95,0.6699996,10.634914,1157.0,1191,0.36389796264648444,True,REGULAR,USD
AAPL221230C00141000,call,2022-12-30,2022-12-09 20:56:23,141.0,5.39,5.2,5.35,-0.26999998,-4.7703176,327.0,532,0.3591372680664062,True,REGULAR,USD
AAPL221230C00142000,call,2022-12-30,2022-12-09 20:59:20,142.0,4.75,4.65,4.75,-0.3499999,-6.8627434,987.0,1153,0.35205726074218746,True,REGULAR,USD
AAPL221230C00143000,call,2022-12-30,2022-12-09 20:59:17,143.0,4.2,4.15,4.2,-0.35000038,-7.6923156,287.0,1157,0.3461979443359374,False,REGULAR,USD
AAPL221230C00144000,call,2022-12-30,2022-12-09 20:56:24,144.0,3.75,3.65,3.7,-0.25,-6.25,346.0,595,0.3414372497558594,False,REGULAR,USD
AAPL221230C00145000,call,2022-12-30,2022-12-09 20:59:27,145.0,3.2,3.15,3.25,-0.3499999,-9.859152,1968.0,1823,0.33789724609375,False,REGULAR,USD
AAPL221230C00146000,call,2022-12-30,2022-12-09 20:58:32,146.0,2.82,2.77,2.81,-0.23000002,-7.5409846,2222.0,7590,0.33228206787109377,False,REGULAR,USD
AAPL221230C00147000,call,2022-12-30,2022-12-09 20:59:09,147.0,2.43,2.38,2.42,-0.06999993,-2.7999973,735.0,1639,0.3278875805664062,False,REGULAR,USD
AAPL221230C00148000,call,2022-12-30,2022-12-09 20:59:45,148.0,2.05,2.03,2.07,-0.28999996,-12.393161,427.0,1152,0.3237372314453124,False,REGULAR,USD
AAPL221230C00149000,call,2022-12-30,2022-12-09 20:58:44,149.0,1.74,1.72,1.76,-0.23000002,-11.675128,532.0,1489,0.32019722778320303,False,REGULAR,USD
AAPL221230C00150000,call,2022-12-30,2022-12-09 20:59:44,150.0,1.46,1.44,1.48,-0.23000002,-13.6094675,1934.0,4744,0.31629101684570304,False,REGULAR,USD
AAPL221230C00152500,call,2022-12-30,2022-12-09 20:59:58,152.5,0.92,0.92,0.93,-0.12999994,-12.380947,732.0,2130,0.30811238769531246,False,REGULAR,USD
AAPL221230C00155000,call,2022-12-30,2022-12-09 20:56:58,155.0,0.56,0.56,0.57,-0.120000005,-17.647058,1085.0,8621,0.30322962402343745,False,REGULAR,USD
AAPL221230C00157500,call,2022-12-30,2022-12-09 20:59:11,157.5,0.34,0.33,0.35,-0.07999998,-19.047615,542.0,3171,0.30274134765625,False,REGULAR,USD
AAPL221230C00160000,call,2022-12-30,2022-12-09 20:59:03,160.0,0.21,0.2,0.21,-0.040000007,-16.000002,1228.0,4475,0.30225307128906254,False,REGULAR,USD
AAPL221230C00162500,call,2022-12-30,2022-12-09 19:58:14,162.5,0.14,0.12,0.13,-0.010000005,-6.66667,117.0,1624,0.305671005859375,False,REGULAR,USD
AAPL221230C00165000,call,2022-12-30,2022-12-09 20:58:04,165.0,0.09,0.08,0.09,-0.019999996,-18.181814,372.0,2669,0.31445998046874996,False,REGULAR,USD
AAPL221230C00167500,call,2022-12-30,2022-12-09 20:30:21,167.5,0.05,0.05,0.06,-0.029999997,-37.499996,86.0,1401,0.32129584960937496,False,REGULAR,USD
AAPL221230C00170000,call,2022-12-30,2022-12-09 20:41:33,170.0,0.04,0.04,0.05,-0.010000002,-20.000004,29.0,822,0.33789724609375,False,REGULAR,USD
AAPL221230C00172500,call,2022-12-30,2022-12-09 20:52:51,172.5,0.04,0.03,0.05,-0.010000002,-20.000004,5.0,275,0.36133451171875,False,REGULAR,USD
AAPL221230C00175000,call,2022-12-30,2022-12-09 18:45:02,175.0,0.02,0.02,0.04,-0.02,-50.0,7.0,2258,0.37305314453125,False,REGULAR,USD
AAPL221230C00180000,call,2022-12-30,2022-12-09 20:41:41,180.0,0.02,0.02,0.03,-0.01,-33.333336,9.0,1709,0.4023497265625,False,REGULAR,USD
AAPL221230C00185000,call,2022-12-30,2022-12-07 20:03:45,185.0,0.02,0.01,0.02,0.0,0.0,52.0,421,0.42578699218750005,False,REGULAR,USD
AAPL221230C00190000,call,2022-12-30,2022-12-08 14:40:59,190.0,0.02,0.01,0.02,0.0,0.0,27.0,255,0.46094289062500005,False,REGULAR,USD
AAPL221230C00195000,call,2022-12-30,2022-12-09 19:50:11,195.0,0.01,0.01,0.02,0.0,0.0,1.0,1362,0.500005,False,REGULAR,USD
AAPL221230C00200000,call,2022-12-30,2022-12-09 18:04:29,200.0,0.01,0.01,0.02,0.0,0.0,2.0,220,0.51562984375,False,REGULAR,USD
AAPL221230C00205000,call,2022-12-30,2022-12-02 14:30:12,205.0,0.02,0.0,0.02,0.0,0.0,1.0,15,0.5312546875,False,REGULAR,USD
AAPL221230C00210000,call,2022-12-30,2022-11-15 16:11:29,210.0,0.04,0.0,0.02,0.0,0.0,2.0,4,0.5625043750000001,False,REGULAR,USD
AAPL221230C00215000,call,2022-12-30,2022-11-22 20:17:30,215.0,0.02,0.0,0.01,0.0,0.0,2250.0,2251,0.5625043750000001,False,REGULAR,USD
AAPL221230C00220000,call,2022-12-30,2022-11-29 19:35:48,220.0,0.01,0.0,0.01,0.0,0.0,,100,0.5937540625000001,False,REGULAR,USD
AAPL221230C00230000,call,2022-12-30,2022-11-21 20:12:05,230.0,0.02,0.0,0.02,0.0,0.0,,6,0.6796907031250001,False,REGULAR,USD
AAPL221230C00250000,call,2022-12-30,2022-11-25 16:47:13,250.0,0.01,0.0,0.01,0.0,0.0,20.0,32,0.7500025,False,REGULAR,USD
AAPL221230C00050000,put,2022-12-30,2022-12-01 20:47:12,50.0,98.8,92.0,92.6,0.0,0.0,2.0,2,1.9453127734375002,True,REGULAR,USD
AAPL221230C00055000,put,2022-12-30,2022-12-02 14:50:05,55.0,91.02,87.05,87.6,0.0,0.0,2.0,0,1.81640716796875,True,REGULAR,USD
AAPL221230C00060000,put,2022-12-30,2022-12-08 14:55:23,60.0,82.08,82.05,82.6,0.0,0.0,1.0,1,1.6621110644531252,True,REGULAR,USD
AAPL221230C00065000,put,2022-12-30,2022-11-23 14:52:24,65.0,86.7,77.05,77.65,0.0,0.0,2.0,0,1.5488303808593749,True,REGULAR,USD
AAPL221230C00070000,put,2022-12-30,2022-11-23 15:38:23,70.0,82.0,72.1,72.6,0.0,0.0,2.0,2,1.4140654296875002,True,REGULAR,USD
AAPL221230C00075000,put,2022-12-30,2022-11-14 18:24:45,75.0,75.0,67.1,67.65,0.0,0.0,3.0,3,1.3125034374999998,True,REGULAR,USD
